datagouvid,label
5b11425c88ee387510d9dcfb,Réseau de bus Optymo
5b11425c88ee387510d9dcfb,Réseau interurbain du Territoire de Belfort
5b114e2bc751df46a1c1dc3a,conseil départemental de l'Allier
5b17dbeb88ee3869a59ebdca,Anglet
5b17dbeb88ee3869a59ebdca,Angelu
5b17e0a088ee387f8690a580,Rochefort Océan
5b17e0a088ee387f8690a580,communauté d'agglomération Rochefort Océan
5b18de5cc751df6f80f25b51,Agence de l'eau Rhin-Meuse
5b18e295c751df76a4ec35c4,Melun Val de Seine
5b18e295c751df76a4ec35c4,communauté d'agglomération Melun Val de Seine
5b18fb70c751df1da631a2da,Montfort Communauté
5b18fb70c751df1da631a2da,Communauté de communes du Pays de Montfort
5b19423988ee3855fb18345c,Service Départemental d'Incendie et de Secours de l'INDRE
5b1a43a7c751df3302ce52c0,Assistance publique – Hôpitaux de Paris
5b1a43a7c751df3302ce52c0,AP-HP
5b1a43a7c751df3302ce52c0,APHP
5b1a43a7c751df3302ce52c0,Assistance publique - hopitaux de Paris
5b1a43a7c751df3302ce52c0,Assistance publique - hôpitaux de paris
5b1a43a7c751df3302ce52c0,Assistance publique - hôpitaux de Paris
5b1a43a7c751df3302ce52c0,Assistance publique - Hôpitaux de Paris
5b1a43a7c751df3302ce52c0,Assistance Publique - Hôpitaux de Paris
5b1a43a7c751df3302ce52c0,Assistance Publique - Hôpitaux De Paris
5b1a43a7c751df3302ce52c0,Assistance publique-hôpitaux de Paris
5b1a43a7c751df3302ce52c0,Assistance publique-Hôpitaux de Paris
5b1a43a7c751df3302ce52c0,Assistance Publique-Hôpitaux de Paris
5b1a43a7c751df3302ce52c0,Hôpitaux de Paris
5b1a788188ee3843648b36b6,Pleumeleuc
5b1e91b3c751df2840ab5ca5,Talensac
5b1e92ae88ee385ab6793eb4,conseil départemental de l'Aveyron
5b20e610c751df0b90147be9,Agence pour l'informatique financière de l'État
5b20e610c751df0b90147be9,Agence pour l'Informatique Financière de l'État
5b20e610c751df0b90147be9,AIFE
5b211bebc751df6705561d55,OpenFisca
5b236d75c751df4eaa3a9b5e,Breteil
5b23863888ee381aef2b6a58,Observatoire des Finances et de la Gestion publique Locale
5b23927788ee3839fdb5fbb9,Orchestre de Douai - Région Hauts-de-France
5b28f5b288ee38047e62143e,Rosny-sous-Bois
5b2a609988ee3853dc8f1fae,Fédération FDN
5b2a609988ee3853dc8f1fae,FEDERATION DES FOURNISSEURS D’ACCES A INTERNET ASSOCIATIFS - FDN
5b2a609988ee3853dc8f1fae,FFDN
5b2b596888ee38584917e69c,Agence d'Urbanisme de Développement et Prospective de la Région de Reims
5b30fa4dc751df5ddd4020b6,Association pour l'emploi des cadres
5b30fa4dc751df5ddd4020b6,APEC
5b30fa4dc751df5ddd4020b6,Association Pour L'emploi Des Cadres
5b3101ae88ee3837d4d0059b,Assemblée de Martinique
5b326492c751df255f694244,Dammarie-les-Lys
5b326492c751df255f694244,Vosves
5b3494ef88ee382f8e126555,Saint-Gonlay
5b34a85fc751df441182f347,Syndicat Départemental des Energies de la Meuse
5b39e30a88ee38056c569d48,Soyaux
5b39e30a88ee38056c569d48,Sojaldicien
5b3cbbffc751df3c1b33c72a,La Voix du Nord
5b3ddb3488ee3819894581db,Talant
5b3f6542c751df03439fad72,Cannes Pays de Lérins
5b3f6542c751df03439fad72,communauté d'agglomération Cannes Pays de Lérins
5b3f6542c751df03439fad72,"communauté d'agglomération de Cannes, Le Cannet, Mandelieu-la-Napoule, Mougins et Théoule/mer"
5b438226c751df1ffbcf5ba8,Grand Angoulême
5b438226c751df1ffbcf5ba8,communauté d'agglomération du Grand Angoulême
5b44d8b088ee38554f15875b,conseil départemental de la Drôme
5b518bb188ee3863608f3fac,La Chapelle-d'Armentières
5b57664788ee381301999636,La FABrique des MOBilités
5b589e1688ee3805784e625c,Transfermuga
5b5973fac751df5272cb67b0,IONITY GmbH
5b59876f88ee3872b8882a02,Direction générale des entreprises
5b59876f88ee3872b8882a02,DGE
5b5b157a88ee3872279077f8,communauté de communes de Lacq-Orthez
5b601543634f4106f4787cff,Droits quotidiens
5b61b1db8b4c411672d4eb49,communauté de communes Val’Aïgo
5b61b1db8b4c411672d4eb49,Communauté de communes du canton de villemur
5b61b48b8b4c411a66f739b9,Villemur-sur-Tarn
5b61b48b8b4c411a66f739b9,Le Terme
5b61b48b8b4c411a66f739b9,Magnanac
5b61b48b8b4c411a66f739b9,Magnanac-et-le-Tème
5b61b48b8b4c411a66f739b9,Sayrac
5b62bc16634f411fece2ecc3,Les Ulis
5b62bc16634f411fece2ecc3,Ulis
5b646606634f413b59936c0f,Antony
5b6ab0de634f412516d0e1bb,communauté d'agglomération Var Estérel Méditerranée
5b6ab0de634f412516d0e1bb,Communaute d'agglomeration de Frejus Saint-Raphael
5b6c128d634f41593028881d,Métropole Toulon-Provence-Méditerranée
5b6c128d634f41593028881d,communauté d'agglomération Toulon Provence Méditerranée
5b6c128d634f41593028881d,Toulon Provence Méditerranée
5b6c2e4b8b4c41287663df35,communauté d'agglomération Béziers Méditerranée
5b6c2e4b8b4c41287663df35,Béziers Méditerranée
5b6d5ed7634f41620b1b92ad,Terville
5b71455e8b4c41290a9c0450,Brie-Comte-Robert
5b71455e8b4c41290a9c0450,Villemeneux
5b7531aa634f4129f5228ddc,Biganos
5b7531aa634f4129f5228ddc,Facture-Biganos
5b7698918b4c41186ae61962,Pussigny
5b7bde148b4c4163177c1acb,conseil départemental du Rhône
5b7e88e18b4c4120301c7087,Garges-lès-Gonesse
5b7e88e18b4c4120301c7087,Garges
5b7ea6c3634f4119e42b781b,Peillac
5b7ebb218b4c41711b3047a3,communauté de communes du Vallespir
5b7ebb218b4c41711b3047a3,Communaute de communes du Vallespir
5b7ebb218b4c41711b3047a3,Communauté de communes du vallespir
5b7ebb218b4c41711b3047a3,Communauté De Communes Du Vallespir
5b7fd1ec634f416c9dba18b4,Service Départemental d'Incendie et de Secours de l'Ain
5b82a1c58b4c4115b4195d11,Office Public de l'Habitat de Seine-et-Marne
5b85546b634f41167d62ce37,Commission de régulation de l'énergie
5b85546b634f41167d62ce37,Commission de regulation de l'energie
5b85546b634f41167d62ce37,Commission de Régulation de l'Énergie
5b8e77c08b4c4145000a595e,Agglo du Saint-Quentinois
5b8e77c08b4c4145000a595e,communauté d'agglomération du Saint-Quentinois
5b8fe384634f414b25ea1d30,Guémené-Penfao
5b8ffc778b4c413ec36d73f6,Fort-de-France
5b8ffc778b4c413ec36d73f6,Fort-Royal
5b8ffc778b4c413ec36d73f6,Foyalais
5b8ffc778b4c413ec36d73f6,Morne Calebasse
5b90dc4d634f415369256e17,Petit-Couronne
5b90dc4d634f415369256e17,Le Petit-Couronne
5b90de3c8b4c412516d5511f,Saint-Vincent-sur-Oust
5b90e0238b4c4126f11c4e06,Sainte-Marie
5b9138b6634f4168d175aa73,Agence de l'eau Artois-Picardie
5b9774b28b4c4125375bb352,Savigny-sur-Orge
5b9774b28b4c4125375bb352,Savigny
5b97d641634f41705d358636,Laimont
5b98c848634f417124034fc7,Montigny-lès-Cormeilles
5b98ce86634f417af0af31a2,Cap-d'Ail
5b98ce86634f417af0af31a2,Cap-d’Ail
5b9a00938b4c41453e8a406b,Caen la Mer
5b9a00938b4c41453e8a406b,communauté urbaine Caen la Mer
5b9a00938b4c41453e8a406b,Caen la Mer communauté urbaine
5b9a1371634f417f35dc4a7c,Aire-sur-l'Adour
5b9a1371634f417f35dc4a7c,Aire-sur-Adour
5b9a1371634f417f35dc4a7c,Le Mas (Landes)
5b9a634d634f4103e1f2cb72,"Établissement public du château, du musée et du domaine national de Versailles"
5b9a634d634f4103e1f2cb72,Établissement public du musée et du domaine national de Versailles
5b9b657a634f412c7f5c939b,Vif
5b9d8416634f410f9dbdfa65,réseau de bus Apolo7
5b9d8416634f410f9dbdfa65,Apolo7
5b9d8416634f410f9dbdfa65,Ligne A du réseau APOLO7
5b9d8416634f410f9dbdfa65,Ligne B du Résau APOLO7
5b9d8416634f410f9dbdfa65,Ligne B du réseau APOLO7
5b9d8416634f410f9dbdfa65,Ligne B du Réseau APOLO7
5b9d8416634f410f9dbdfa65,Ligne C du réseau APOLO7
5b9d8416634f410f9dbdfa65,Ligne D du réseau APOLO7
5b9d8416634f410f9dbdfa65,Ligne de bus APOLO D
5b9d8416634f410f9dbdfa65,Ligne de bus Apolo E
5b9d8416634f410f9dbdfa65,Ligne de bus apolo7 a
5b9d8416634f410f9dbdfa65,Ligne de bus Apolo7 A
5b9d8416634f410f9dbdfa65,Ligne de bus APOLO7 A
5b9d8416634f410f9dbdfa65,Ligne De Bus Apolo7 A
5b9d8416634f410f9dbdfa65,Ligne de bus apolo7 b
5b9d8416634f410f9dbdfa65,Ligne de bus Apolo7 B
5b9d8416634f410f9dbdfa65,Ligne de bus APOLO7 B
5b9d8416634f410f9dbdfa65,Ligne De Bus Apolo7 B
5b9d8416634f410f9dbdfa65,Ligne de bus apolo7 c
5b9d8416634f410f9dbdfa65,Ligne de bus Apolo7 C
5b9d8416634f410f9dbdfa65,Ligne de bus APOLO7 C
5b9d8416634f410f9dbdfa65,Ligne De Bus Apolo7 C
5b9d8416634f410f9dbdfa65,Ligne de bus apolo7 d
5b9d8416634f410f9dbdfa65,Ligne de bus Apolo7 D
5b9d8416634f410f9dbdfa65,Ligne de bus APOLO7 D
5b9d8416634f410f9dbdfa65,Ligne De Bus Apolo7 D
5b9d8416634f410f9dbdfa65,Ligne de bus apolo7 e
5b9d8416634f410f9dbdfa65,Ligne de bus Apolo7 E
5b9d8416634f410f9dbdfa65,Ligne de bus APOLO7 E
5b9d8416634f410f9dbdfa65,Ligne De Bus Apolo7 E
5b9d8416634f410f9dbdfa65,Ligne E du réseau APOLO7
5b9d8416634f410f9dbdfa65,Réseau Bus RATP Banlieue Apolo7
5b9d8416634f410f9dbdfa65,Reseau de bus Apolo7
5b9d8416634f410f9dbdfa65,Réseau de bus apolo7
5b9d8416634f410f9dbdfa65,Société des Transports du Bassin Chellois
5b9f4552634f414fcd8c18d9,Service Départemental d'Incendie et de Secours de la Seine-Maritime
5b9f70f18b4c4101942a27ff,BlaBlaCar
5b9fb3678b4c416ff2277bb5,AtmoSud
5b9fe153634f415dcb10db19,Syndicat des Mobilités Pays Basque-Adour
5ba0b9f5634f4150f31579dd,Toulon
5ba0b9f5634f4150f31579dd,Port-la-Montagne
5ba0b9f5634f4150f31579dd,Toulonnais
5ba1142b8b4c4139be113bca,Paris - Vallée de la Marne
5ba1142b8b4c4139be113bca,communauté d'agglomération Paris - Vallée de la Marne
5ba24dc9634f41611dc498cc,Grand Chambéry
5ba24dc9634f41611dc498cc,Chambéry Métropole - Cœur des Bauges
5ba26dea634f4172fc921f36,centre hospitalier Sainte-Marie
5ba26dea634f4172fc921f36,AHSM
5ba26dea634f4172fc921f36,association hospitalière Sainte-Marie
5ba26dea634f4172fc921f36,centre hospitalier Sainte-Marie de Privas
5ba26dea634f4172fc921f36,hôpital Sainte-Marie
5ba26dea634f4172fc921f36,société civile Sainte-Marie
5ba3c880634f410f543febdc,Syndicat mixte interrégional d'aménagement des digues du delta du Rhône et de la mer
5ba4929d8b4c4173f41f46e9,Manche Habitat
5ba4e68b8b4c417dc811da90,"École supérieure de l'éducation nationale, de l'enseignement supérieur et de la recherche"
5ba4e68b8b4c417dc811da90,Ecole superieure de l'education nationale
5ba4e68b8b4c417dc811da90,École supérieure de l'éducation nationale
5ba4e68b8b4c417dc811da90,ESEN
5ba4e68b8b4c417dc811da90,ESENESR
5ba4e68b8b4c417dc811da90,IHEEF
5ba4e68b8b4c417dc811da90,Institut des hautes études de l'éducation et de la formation
5ba518928b4c4150a5df78df,Click and Boat
5ba8a2ee8b4c416fd3e47c32,Béthune
5ba8b9da8b4c41176f2542a3,Saint-Maurice-de-Beynost
5ba9f0bb634f416762d56c0c,La Gaude
5baa0e468b4c414416b6f7b2,Sixt-sur-Aff
5baa2b8d634f4175b6b9bed4,Canteleu
5baa4a978b4c412a0da6114c,Dracénie Provence Verdon agglomération
5baa4a978b4c412a0da6114c,communauté d'agglomération dracénoise
5bab55448b4c41651f6f0a95,communauté de communes des lisières de l'Oise
5bab55448b4c41651f6f0a95,communauté de communes du canton d'Attichy
5bab855f634f417eb0f01da8,Saint-Marcel
5bab970b8b4c415213d99c36,Bron
5baba5cf634f4115fddd38be,Lunéville
5baba5cf634f4115fddd38be,Saint-Maur
5bac7fb68b4c414fe45d8cee,Cogolin
5bac83c9634f4106bc21d00b,communauté d'agglomération Hérault Méditerranée
5bac83c9634f4106bc21d00b,Hérault Méditerranée
5baddf318b4c410ccff7933c,château de Fontenoy-le-Château
5baddf318b4c410ccff7933c,Fontenoy-le-Château
5baddf318b4c410ccff7933c,Chateau de Fontenoy-le-Chateau
5baddf318b4c410ccff7933c,Château de fontenoy-le-château
5baddf318b4c410ccff7933c,Château De Fontenoy-le-Château
5badf0508b4c412b0839e0f4,Châlons-en-Champagne
5badf0508b4c412b0839e0f4,Chaalons
5badf0508b4c412b0839e0f4,Chalon-sur-Marne
5badf0508b4c412b0839e0f4,Châlon-sur-Marne
5badf0508b4c412b0839e0f4,Chalons En Champagne
5badf0508b4c412b0839e0f4,Chalons sur Marne
5badf0508b4c412b0839e0f4,Châlons sur Marne
5badf0508b4c412b0839e0f4,Chalons-en-Champagne
5badf0508b4c412b0839e0f4,Chalons-sur-Marne
5badf0508b4c412b0839e0f4,Châlons-sur-Marne
5badf1f68b4c412c38533e4e,communauté d'agglomération de Châlons-en-Champagne
5badf1f68b4c412c38533e4e,Cités en Champagne
5bae20fb634f414d7d20c502,Chambre de commerce et d'industrie de région Bourgogne Franche-Comté
5bae20fb634f414d7d20c502,CCI Bourgogne Franche Comté
5bae3178634f411900549882,Chambéry
5bb1c7e4634f412a95dff6b9,conseil départemental de l'Isère
5bb1ca62634f4135a4a9d737,Dammartin-en-Goële
5bb1d0bb8b4c4164651f5225,Fédération Départementale d'Energie de la Somme
5bb231428b4c410b7197eb8f,SIVU des Inforoutes de l'Ardèche
5bb324558b4c4113b79955d7,Réseau de transports du Sud Bassin d&#39;Arcachon
5bb324558b4c4113b79955d7,Baïa
5bb3295a8b4c411c6f04d8d4,centre Pompidou-Metz
5bb3295a8b4c411c6f04d8d4,Centre pompidou - metz
5bb3295a8b4c411c6f04d8d4,Centre Pompidou - Metz
5bb3295a8b4c411c6f04d8d4,Centre Pompidou Metz
5bb32d078b4c412462c28955,communauté d'agglomération de Saint-Quentin-en-Yvelines
5bb32d078b4c412462c28955,Communauté d'agglomération de Saint-Quentin-en-Yvelines
5bb32d078b4c412462c28955,Saint Quentin en Yvelines
5bb32d078b4c412462c28955,Saint-quentin-en-yvelines
5bb32d078b4c412462c28955,SQY
5bb330b1634f414cf35ae7eb,Petit-Caux
5bb33a4e8b4c413c64558f34,Syndicat Mixte de l'Argens
5bb345d18b4c414c173fc6a5,Mazingarbe
5bb35a75634f410c19c29451,Fégréac
5bb35d208b4c4176d7f01614,Syndicat Intercommunal de Regroupement Pédégogique de la Vallée du Girou
5bb36215634f412dc847a8f2,Brest Métropole Habitat
5bb362fc8b4c4101c9ec49b2,Lamastre
5bb362fc8b4c4101c9ec49b2,Macheville
5bb362fc8b4c4101c9ec49b2,Retourtour
5bb47c2a634f416334276b4f,Autun
5bb47c2a634f416334276b4f,Fragny
5bb47c2a634f416334276b4f,Saint-Pierre-l'Étrier
5bb47c2a634f416334276b4f,Saint-Symphorien-lès-Autun
5bb48e40634f410f9101c8e3,Communauté de la Riviera française
5bb48e40634f410f9101c8e3,communauté d'agglomération de la Riviera française
5bb4ae00634f4155bc71f71f,Le Plessis-Trévise
5bb4ae00634f4155bc71f71f,Plessis trévise
5bb4afe4634f415b10723272,Venelles
5bb4b18e634f415e74428bec,Roissy-en-Brie
5bb4b18e634f415e74428bec,Roissy
5bb5cf6f634f413b3b296999,communauté de communes Causses et vallée de la Dordogne
5bb5e21e8b4c413aa3564be6,fioulmarket
5bb5e21e8b4c413aa3564be6,fioul market
5bb5e21e8b4c413aa3564be6,Fioulmarket
5bb5e21e8b4c413aa3564be6,fuelmarket
5bb63822634f416bbc8b5395,Éditions Berger-Levrault
5bb63822634f416bbc8b5395,Berger-Levrault
5bb63822634f416bbc8b5395,Editions Berger-Levrault
5bb72ba78b4c4158da4632ca,Saint-Gilles
5bb72ba78b4c4158da4632ca,Saint Gilles du Gard
5bb72ba78b4c4158da4632ca,Saint-Gilles du Gard
5bb72ba78b4c4158da4632ca,Saint-Gilles-du-Gard
5bbaff1e634f41226e90c8fb,Etablissement Public Médico-Social d'Amiens
5bbb27cc8b4c4150063834c1,communauté de communes du Golfe de Saint-Tropez
5bbb468a634f411ba2f013f0,École centrale de Lyon
5bbb468a634f411ba2f013f0,ECL
5bbb468a634f411ba2f013f0,Centrale Lyon
5bbb468a634f411ba2f013f0,École centrale de lyon
5bbb67d98b4c4144ce28067a,Mandelieu-la-Napoule
5bbb67d98b4c4144ce28067a,Mandelieu
5bbb67d98b4c4144ce28067a,La Napoule
5bbb7d93634f417a77e68539,Chelles
5bbc775c634f4114cd743ded,Saint-Lô Agglo
5bbdad47634f410fb7e37ca7,communauté de communes du Pays mornantais
5bbdad47634f410fb7e37ca7,Communauté de communes du pays Mornantais
5bbdad47634f410fb7e37ca7,Communauté de communes du Pays Mornantais
5bbdad47634f410fb7e37ca7,COPAMO
5bbdc4c78b4c412dc8315d34,Bourges Plus
5bbdc4c78b4c412dc8315d34,Communauté d'agglomération de Bourges
5bbf6e77634f416dec651000,Grand Narbonne
5bbf6e77634f416dec651000,Communauté d'agglomération de la Narbonnaise
5bbf6e77634f416dec651000,Le Grand Narbonne
5bc0671d8b4c410a36b7d1f1,Soufflenheim
5bc0723a8b4c411b7f698ff3,Syndicat Mixte du Pays de la Haute Gironde
5bc09b0e634f41606a1d8284,Sainte-Savine
5bc4921f8b4c416a683d003f,Laval Agglomération
5bc4921f8b4c416a683d003f,Communauté d’agglomération de Laval
5bc4921f8b4c416a683d003f,Laval Agglomeration
5bc492e98b4c416a8c0358ba,Laval Agglomération
5bc492e98b4c416a8c0358ba,Communauté d’agglomération de Laval
5bc492e98b4c416a8c0358ba,Laval Agglomeration
5bc49c7b634f4173384a328f,Septèmes-les-Vallons
5bc49c7b634f4173384a328f,Septèmes
5bc49c7b634f4173384a328f,Septêmes
5bc5ab6c634f4126cc1da76b,Vitré
5bc5b574634f41366c5ba934,Service Départemental d'Incendie et de Secours de la Haute Garonne
5bc5eb5a8b4c411b4b6b3838,Direction départementale des Finances publiques des Hauts-de-Seine
5bc732d2634f4123a3845a1c,Mutualité sociale agricole
5bc732d2634f4123a3845a1c,Mutualite sociale agricole
5bc732d2634f4123a3845a1c,Mutualité Sociale Agricole
5bc74634634f4144ed36741c,conseil départemental de Meurthe-et-Moselle
5bc75fbe8b4c417d0a07c480,Vincennes
5bc88c76634f415c3c058ca5,Coti-Chiavari
5bc88c76634f415c3c058ca5,Verghja
5bc89cda8b4c410d10c08bfe,Étauliers
5bcdeaa58b4c4120ffd710e5,Montferrat
5bced9e48b4c412580386d04,communauté de communes du Bassin d'Aubenas
5bcee3028b4c4135155f881c,parc naturel régional Normandie-Maine
5bcf27078b4c4127749e259d,Vierzon
5bcf27078b4c4127749e259d,Vierzon-Bourgneuf
5bcf27078b4c4127749e259d,Vierzon-Forges
5bcf27078b4c4127749e259d,Vierzon-Villages
5bcf27078b4c4127749e259d,Vierzon-Ville
5bcf4378634f4126c5955535,communauté de communes du Bassin de Pompey
5bcf4378634f4126c5955535,Communaute de communes du Bassin de Pompey
5bcf4378634f4126c5955535,Communauté de communes du bassin de pompey
5bcf4378634f4126c5955535,Communauté de communes du bassin de Pompey
5bcf4378634f4126c5955535,Communauté de Communes du Bassin de Pompey
5bcf4378634f4126c5955535,Communauté De Communes Du Bassin De Pompey
5bd013c78b4c4127bd559462,Conseil régional de La Réunion
5bd013c78b4c4127bd559462,Conseil regional de La Reunion
5bd013c78b4c4127bd559462,Conseil régional de la réunion
5bd013c78b4c4127bd559462,Conseil régional de la Réunion
5bd013c78b4c4127bd559462,Conseil Régional De La Réunion
5bd013c78b4c4127bd559462,Pyramide inversée (La Réunion)
5bd0413f634f4138bf48083f,Sorbonne Université
5bd0413f634f4138bf48083f,Université de Sorbonne
5bd04341634f414240b3c676,communauté de communes de la Plaine Jurassienne
5bd04341634f414240b3c676,CCPJ
5bd0491d8b4c41028c64efad,Chambray-lès-Tours
5bd07d3f634f4122dbd74dc1,La Trinité
5bd07d888b4c415b3778c8cd,Dinan Agglomération
